Grade,Tensile Strength (MPa),Yield Strength (MPa),Elongation in 50 mm (%),Reduction in Area (%),HV (GPa),"Carbon, C","Chromium, Cr","Iron, Fe","Manganese, Mn","Nickel, Ni","Nitrogen, N","Phosphorus, P","Silicon, Si","Sulfur, S","Molybdenum, Mo","Boron, B","Titanium, Ti",Nb,Ta,"Lead, Pb","Vanadium, V",YS/TS ratio
317L,595.9054406069241,260.51229915398767,-0.3098374736114005,0.09370839237392908,16.684897018714125,0.15033493140704632,17.954775033918235,57.704954945422635,1.3322081051009493,10.666417262917623,-0.3318817076345998,-0.08576377620269009,1.1226698518316705,0.3036286095613224,3.4609683329178367,0.4053960173858329,0.35554616463600397,0.052149905237891946,0.30104798663382704,0.5782578104203538,0.30298615097399173,0.1108746362462058
334,572.5619426018626,241.64520353235122,0.3427198350368994,-0.7890624676788303,16.010483748348527,1.2137701064970536,19.44041165035942,59.34570244397494,0.513573492545445,18.549306369658563,0.17612295540872802,-1.1211022591875286,0.3856593045689482,0.31229321231804086,-0.3288954035640719,-0.8731419292917917,-0.03858424782041395,0.5448018019489826,-1.6176680493752602,1.0051269386044557,0.5165176749313414,0.7292164261701303
309,654.8550091573494,275.83669029293463,45.60781004435036,64.28215236988228,8.207932462894728,-0.2596495920238866,23.277670812661693,58.93402708729732,1.0425294615345795,13.797501372036791,0.41355088819743185,0.6855300596442189,2.5177858847714507,0.4174692764890783,0.3815781561213559,-0.6564102371813064,0.6312029920863252,0.09133541626957242,0.06308560716483763,0.3134802913293284,-1.1353642602498857,1.4966108421124868
317,620.8705184615457,275.96704559910654,0.292139140029013,0.4230884540569195,16.302967578747257,-0.09924527578698315,17.795403224763824,57.90689707827146,2.443690744675618,11.68073767890206,-0.2643962679918421,-0.45337059981546923,0.2795691813714801,-0.5724015225580978,2.390562524423049,1.1043454945751043,-0.11549477325376847,-0.18472587457978096,0.08054290125653964,-0.18744280379767883,0.733232212128947,0.7150552829074199
336,758.5562764136952,378.59492684620335,0.3161357521184527,-0.35748891603318916,18.193927866742932,-0.2285575049103645,22.034639940391227,56.90067846768236,5.016041889288812,11.855285310861044,0.0204932852241293,0.15013525795078375,0.4906067537835359,0.224552578261482,1.8094080941226385,-0.222231259762981,-0.6019580378740939,0.3003141270137258,-0.013184445696103516,0.947175159131209,0.7264773031301734,1.7639986661013307
317L,595.5386220620916,259.9926786648858,-0.09909477176079443,-0.2783822774075908,16.862282331087282,0.44925919345352927,18.42675702502347,57.55221408274847,0.8180298151878982,10.978316558502032,-0.7493018831518323,-0.3873910187799414,0.9683780187157787,-0.4602260011288263,2.632209801557064,-0.4176921167090053,0.8693101671031553,0.10861708786429819,-0.45336910035304695,0.16790112402241075,-0.4922028365914587,0.8298805785836048
309S,619.9170757405188,310.69409938921063,-0.1786322615010784,0.49301498780036423,17.644720518466173,-1.3646618613241324,22.49136505790014,58.319359905089925,1.6630537661748823,14.031982885134948,0.09364329261001099,-0.6358128517892431,1.106475513967049,0.33867298733908213,0.2109199793205288,0.7636288340525951,0.4067754127845018,0.7418336363331306,0.5830598141326144,-0.7596916868143592,0.2726231612137679,1.0163618670398837
309,619.6081649902176,310.03637276718104,0.9845909749273494,0.41020081839979594,15.802423067731219,0.5261493182471592,23.27890984119747,58.58380933206095,2.3159390380363662,13.009429668373475,0.55173868249421,-0.002941263119479398,0.4057016074330713,0.17803861004652063,0.2111204058335654,-0.03897073419442888,-0.11810723034959136,-0.24190016808604464,0.29879129081425404,-0.8061311324341125,-0.4455859447816515,0.3631347387265642
309,655.2856059777745,275.1861256125761,45.54294736448581,64.73097690536282,8.101665634215996,0.6754679038844921,23.396450317248426,59.287713882879956,1.5009844802122112,15.177198176159182,0.23439862610140183,0.05631420009458277,1.2007993370744066,-0.28758177292492815,0.26654074877620226,-0.09837113467934266,-0.3557557401454633,0.03907026712203249,-0.31395049363494565,0.519773719832954,0.0643192840930624,-0.33211846327890576
312,758.2604575466372,378.59411174434115,0.3513225778008059,-0.02293626126774378,18.544401188313255,-0.20497945492695593,22.147749427016393,57.8520424061532,4.831610839282888,11.226960841127632,0.25093656892429617,0.9693166955953093,-0.3799810265791581,-0.611623636611651,2.301503038793111,0.09282260962245882,-0.39964609184865607,0.10504413674445298,-0.6212980385988328,0.1896398096604677,0.1474304518713397,0.8086042218936637
309,620.1598022230489,311.15603614432183,0.34535448826066506,0.6282786706843586,16.240289644132012,0.4664345604468577,23.28597247769872,59.23772917608651,3.1078497996136654,14.131133261267426,-0.5981380187444839,-0.34905477225692494,0.5001402511939972,-0.5019855128043772,0.17375343116731323,0.15049416929939605,-0.06578806084247912,-0.540020928903497,0.4910705443854071,-0.02458736944899831,-1.5127953439662165,1.461846832655882
309,655.0352613633222,275.55154880473447,44.887435499398684,63.80532435119753,8.670878605335542,-0.21050529624408376,23.78840096682041,60.8744650423681,1.1490805550443222,14.340052089581139,0.5812837364484389,-0.4361558644097663,1.010608156053857,0.17522628408034274,-0.32458359866295716,-0.1486908223458859,1.0024316017492272,0.4933924977937951,-0.381951118996705,-0.7535796186785388,0.13245410374895547,-0.25506467541138006
317,620.265936826987,274.5905564922957,0.22150679756160047,0.8136177687638414,17.111490815581263,0.3241222405342156,17.36217341044902,58.56511680229378,1.7881945158648924,11.599663602461394,-0.27949127046782246,-0.3011881626515471,0.47969557394215,0.8021728774507099,2.8841675980387658,-0.7016223293803484,-0.7257134126486557,-0.24848998151929266,0.19674427327416852,-0.06222489716048483,-0.0556113254296826,0.6439907783469344
314,687.9211597301513,344.15151145847966,44.0557482001511,59.28816082720764,17.511852442878254,0.5495291892552387,25.063533526027115,51.99465451076817,1.0823129511572884,20.955448967348325,0.323880825273674,-0.28389176488194806,2.389950078352368,0.670150400265606,-0.2808998801036685,0.6619709983401241,-0.6539265487686325,-0.11768294171137231,0.24938944102285937,0.06063268957846906,0.358382169228384,0.4429437542336901
309S,619.9819896740057,309.87994325338207,0.585170421632291,0.12882460009574534,16.648454787123946,0.21918447691987142,22.876975524094338,58.76669694105582,2.4329039002166453,13.94235252768152,-0.08381747426902422,0.1811730377048144,1.3982141666677035,-1.0206139456342689,-1.189646264859498,-0.21777472194873948,-0.3319830709318272,0.4907970598108377,-0.4409002941584758,-0.5633976286683153,0.06749987978552933,0.7321281672588797
309,654.2976341674322,275.797503595714,45.0413210592557,65.18204511098587,9.056832622367994,-1.2658204234187977,22.584888674171918,59.9956169148952,2.983110665306324,13.218014459514588,0.35619012586983534,-0.46156468717497356,0.2879390240293383,2.1166023160840153,-1.885667857259174,0.21617986778347215,0.11014363704175464,0.5814014769127114,-0.09990807061664726,-0.057825709486416466,0.04540887838860952,-0.18019882873293253
309S,620.7224239039925,309.788771468688,0.126392028677773,0.734167026847273,15.820018155071086,1.1104384700214847,23.073066442875003,59.444042751403835,2.6192553871410422,13.437055559336752,0.7584665887704709,-0.26127283370340765,0.7711229355415599,0.6255071524296534,-0.184493750915487,-0.3660913099108666,-0.12831389219779363,1.4347210970474866,0.3460196284411631,0.40144349108454713,-0.5562757821620133,-0.3584337468181704
317,619.7691815848913,274.43879664997473,0.3447150900073312,-0.48426539972062194,15.97314350039311,0.03342792923840922,18.49510401428136,57.67064677278572,1.347709715691819,11.56033414489848,0.12915903897122283,-0.2606794604384902,0.7382172544370995,0.08448403237787488,3.6605944425110035,0.22222015404302353,-0.02972680637208113,-0.23138937140630866,0.7008157300777706,-0.4702792034029543,-0.6282997172518201,0.2062400850890327
309,619.6743049344533,310.0164441297981,0.7985147802733428,0.7913780657335787,16.511683273688607,0.4634788462568922,23.434473003593144,59.719130092785235,2.662936474207075,13.390366334343701,0.8138267854328205,0.4061583658136602,0.7173488978141518,-0.3796882131708752,0.5696451503931521,0.4797782386353755,-0.7863351907006937,0.23345259344285657,-0.5449354279499722,-0.8636497817594585,-0.4139799422966127,0.38730032403962095
310,654.590591616197,274.87458772065617,44.447689479100546,64.97568931123965,15.465727230214192,0.1303750162046723,25.11329290582072,52.567347107758415,2.3645886521680595,20.42870548903856,-0.1064354885623246,-0.05799373898883507,1.2233551256309831,-0.22758466771818944,0.011481846830997318,0.5953051218892378,-0.031230808441139863,1.426639503804764,0.15618820975644462,-0.2945658784289168,0.46872337222523003,-0.05682487659214275
309,654.9044044149728,275.0085006140298,45.149897763697446,65.00387438474675,9.068614187039678,0.10273694841342446,24.06498784908955,59.69980399393035,1.3155995899752315,13.86643626240853,0.9037581647173789,0.7173171901429175,0.7929085724104095,0.48783965425720965,0.6470080421253932,-0.668467679334902,-0.8085004631136652,-0.05353998643536528,0.11503095538655553,0.34859015469397603,1.204645118903303,0.5563070198773827
317L,595.387513352699,259.44961410082146,0.7491145499393943,-0.7383053760777464,16.272336719950218,-0.1805431023138268,17.9071109523784,58.36510341158765,1.1848699658906403,11.793517555404101,-0.2576254108171201,-0.11359054860519287,0.7837781955174975,0.14803104824744956,2.8719254429704413,0.22318957934012465,-0.7166732191336711,-0.02207254565737734,-0.23707596646220838,-0.1278146941839862,0.03252198411458848,0.3436308535164743
336,759.7448693382293,379.5990033878211,0.9063803442412065,0.20648211727242963,17.064437281728107,0.08710912186670364,21.03341886394375,57.752695423342495,4.970410231165419,12.133957724557632,0.08622731783446871,-0.14503447966909264,-0.1437856861963288,0.9404916820985334,2.840757846418459,-0.14031281533967171,-0.13133003978080524,-0.1584610833703577,0.40567712387457155,0.5084029511043027,0.5510512352728688,-0.1608690399535802
309,620.111750144072,310.2707929571145,0.12461517087196258,0.18052384194347282,16.419910998364387,0.5235472625127483,23.126006501421767,59.70763909392855,2.689427841205772,13.960566471420623,1.1610259419669382,-0.3208544623376857,0.014730929909711588,-0.9386527774299479,0.5011999743479288,-1.7431561680131549,1.2255455058361018,0.8304113505459676,0.10647992171820414,-1.562400420614114,1.4813986615725379,-0.2549365991267185
317,620.5084709366206,274.5279303699677,-0.08966595689971715,0.3190363141337842,16.800328960115834,0.16373242126296284,17.708114445794706,58.27004757234698,2.633921082723166,10.831093574180462,1.151059003965656,0.4476562450049745,0.45050426137388355,-0.124602159594082,3.333464387777265,0.07168447991840206,0.44773124952078874,-0.9784812924689658,-0.20751650121523485,0.17256469335599336,-0.4196254311726217,1.3847781004618958
310,619.3419271106569,310.2226102918374,44.92015557881634,45.14333992066492,10.026565928917519,0.260889582895285,24.844914534996203,52.81073507886716,1.1575505708544105,20.14372638739061,-0.44009807944834606,0.7137609536031844,1.523818462898616,-0.6623527157710546,0.3156724844854213,0.5324800632038899,0.41782780885784454,-0.6204000777058348,-0.9855555707911844,0.16930014225495862,1.3018789834172588,0.5973243957383979
317L,594.4674742409455,259.14163121831376,-0.22324879170151032,-0.8760139848855194,17.12436493695586,-0.7203051713517299,18.08952260782391,56.280856271884645,2.0815921765865806,11.319905608931938,-0.6169250760221896,0.17914105407041092,2.074996238621416,0.7529507763641471,2.574955426316211,-0.3672373193344803,0.1165064319429892,0.6528106551510796,-0.849666312660176,-0.41403430743144254,0.20685179347938062,0.041028137042403434
336,759.0865010009825,379.3507457286723,-0.0678902297104861,0.11631464550577471,18.0709611942344,1.10840856717352,22.405983100169877,56.85476651923453,5.8528721716780305,12.004028279681954,-0.5414668696698579,0.002722064595538195,0.1910897932293919,0.18800297966019114,2.837976924657132,-0.09775172921013633,-0.8719432646219605,-0.1058631058135493,-0.5110710946906182,0.5171288795394485,-0.2358501728940418,1.674091380873299
312,760.1543086511156,378.8021622901953,0.7025489185413689,-0.04323635286042983,18.49145066409368,-0.6150119548792081,22.187615121952778,57.36372316934518,4.707624916699503,12.330618267454705,-0.5571439552503026,-0.2193199036298959,-0.16534309813180614,0.32870159790776116,2.047848658122399,-0.6429701045865193,0.7594789807956972,-0.11526486227129129,-0.3394429605061102,0.27716202884431873,-0.07233541119469472,0.3955557811656508
310,619.6266316974859,310.02848479325036,45.37831459554379,46.29816370687872,8.932135606959324,-0.11601045871662347,24.902800651526945,52.662386669291244,2.4971643498543394,20.67528537531669,0.2903432568176197,0.5045081653231434,2.4529009053701767,-0.35961188110403763,0.5557683151360764,0.16618296750606076,0.5610284577777277,-0.24355629766769613,0.09175383348851017,0.11107743044171495,-0.6886043435256373,-0.20146614386396422
309S,620.9078020772881,310.0419266382873,-0.2835698623912064,-0.24103708215581604,16.187565413817282,0.5356267234898484,23.45721384346045,58.79424236414411,2.0696279913777853,14.458043333960083,0.7413056751711373,0.1004500990775243,0.7946448229418153,-0.8712612487061806,0.611955024991175,0.3268046642158908,-0.20196983193929133,0.791264898593287,-0.05746404209901479,-0.026902999971819344,-0.20074196630604,-0.1293765656233853
317L,595.3099736237781,260.02996727482775,0.04244907241160887,0.9306688394643559,16.512801389943785,0.08026131785648906,18.576776638183073,57.99366718590861,2.2968837680461385,10.312048323032972,0.04435797850084325,-0.7983649757670448,0.9166068985448229,-0.3397733662238188,2.4000121035744626,-0.13125437307151472,-0.5228165585491601,-1.3892887935275582,0.035146254195004056,0.16217471635952163,0.24198171223991263,-0.12735993620382302
309,619.9553320812234,309.050644522903,0.19600280497991246,1.1821547475399172,16.6117687889129,-0.4980854133554572,22.780932494766954,59.32309471745981,1.710566443363831,15.659132448991304,-0.14982373315527633,-0.0036744700875835645,1.7084366536781432,-0.4212655965885888,-0.3803028602941227,-1.0809237511675875,0.8301328358055722,0.682472526512496,0.34933405106998716,0.35133767848760883,0.8302237196857084,-0.051543930703921985
309,655.1584630551334,274.5641916537454,44.566327375728065,65.39279621708847,9.220890270464675,-1.1395780011159315,23.270584747369966,58.85733741801013,2.1948122713603126,13.226306359377972,-1.2141027437213399,0.17724806061892007,0.09939800258550058,1.0856502209226637,-1.6689227876638997,-0.5300561040672896,0.2156338477947072,0.8723411988986828,-0.18398363916017865,-0.3057194086064771,-1.0511362049885866,0.12344303963425748
312,759.3176510098103,379.3928122598704,0.209070832655843,0.5549067336089255,18.324889221320237,0.10719501813060552,22.181475925488563,56.951847721004796,4.563450050849687,12.344099045966082,0.06166994390675776,0.07743481306979574,0.2700730659749217,0.9428937336496326,2.9193662868005146,-0.18729038100829035,-0.02094311895703159,0.5126463209187931,-0.6954251932195245,0.3115283665370152,0.14702182109351106,0.27475433195151666
309,655.1065281587387,274.7929909348868,45.381042147827195,64.74116744990734,8.824421360645413,0.4088584155279236,22.70177801232161,59.51072187190205,2.563165461599793,14.09755317290764,-1.8667326104544695,-0.955135448519997,1.102698388495431,0.7749124636445839,-1.1901254217274841,0.06778938414740426,-1.3022313256272644,0.3547689077356519,0.17714947229271877,-0.8126098357562992,-0.3195874710412843,0.47031744418474764
